,Name,Commit,_runtime,_step,_timestamp,_wandb,relative_mse,wikitext2,seed,dtype,wandb,eval_base,layer_idx,base_model,device_map,model_seqlen,eval_datasets,effective_wbits,trust_remote_code,use_fast_tokenizer,offload_activations,mse
0,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,40.03586554527283,1.0,1725120845.0952015,{'runtime': 39},1.8949246400047055e-05,5.610015869140625,0,auto,True,False,31,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
1,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.636537313461304,1.0,1725120794.0204644,{'runtime': 38},1.8949246400047055e-05,5.608764171600342,0,auto,True,False,30,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
2,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,40.881834506988525,1.0,1725120741.6112466,{'runtime': 40},1.8949246400047055e-05,5.607512474060059,0,auto,True,False,29,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
3,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,40.15067458152771,1.0,1725120689.4521685,{'runtime': 39},1.8949246400047055e-05,5.608764171600342,0,auto,True,False,28,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
4,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,40.804139375686646,1.0,1725120639.7500184,{'runtime': 40},1.8949246400047055e-05,5.608764171600342,0,auto,True,False,27,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
5,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,40.15690088272095,1.0,1725120589.502018,{'runtime': 39},1.8949246400047055e-05,5.608764171600342,0,auto,True,False,26,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
6,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.69112515449524,1.0,1725120538.4460611,{'runtime': 39},1.8949246400047055e-05,5.608764171600342,0,auto,True,False,25,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
7,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.79705739021301,1.0,1725120488.1206155,{'runtime': 39},1.8949246400047055e-05,5.610015869140625,0,auto,True,False,24,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
8,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.5762894153595,1.0,1725120437.3506615,{'runtime': 39},1.8949246400047055e-05,5.608764171600342,0,auto,True,False,23,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
9,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.451366901397705,1.0,1725120386.755159,{'runtime': 38},1.8949246400047055e-05,5.608764171600342,0,auto,True,False,22,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
10,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,41.20376372337341,1.0,1725120336.0917528,{'runtime': 40},1.8949246400047055e-05,5.608764171600342,0,auto,True,False,21,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
11,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,40.75231337547302,1.0,1725120284.3627014,{'runtime': 39},1.8949246400047055e-05,5.607512474060059,0,auto,True,False,20,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
12,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.6810667514801,1.0,1725120232.886165,{'runtime': 39},1.8949246400047055e-05,5.607512474060059,0,auto,True,False,19,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
13,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.896790742874146,1.0,1725120182.5648038,{'runtime': 39},1.8949246400047055e-05,5.607512474060059,0,auto,True,False,18,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
14,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.96328163146973,1.0,1725120132.3256326,{'runtime': 39},1.8949246400047055e-05,5.610015869140625,0,auto,True,False,17,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
15,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.72768139839173,1.0,1725120080.6814623,{'runtime': 39},1.8949246400047055e-05,5.607512474060059,0,auto,True,False,16,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
16,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,40.265992641448975,1.0,1725120026.5517538,{'runtime': 39},1.8949246400047055e-05,5.608764171600342,0,auto,True,False,15,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
17,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.95656991004944,1.0,1725119975.8217468,{'runtime': 39},1.8949246400047055e-05,5.607512474060059,0,auto,True,False,14,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
18,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,40.66165781021118,1.0,1725119925.1866188,{'runtime': 40},1.8949246400047055e-05,5.606260776519775,0,auto,True,False,13,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
19,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.754579067230225,1.0,1725119873.7397602,{'runtime': 39},1.8949246400047055e-05,5.606260776519775,0,auto,True,False,12,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
20,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,40.04473400115967,1.0,1725119822.755072,{'runtime': 39},1.8949246400047055e-05,5.610015869140625,0,auto,True,False,11,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
21,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,40.12918305397034,1.0,1725119772.471187,{'runtime': 39},1.8949246400047055e-05,5.608764171600342,0,auto,True,False,10,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
22,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.77493739128113,1.0,1725119721.7147734,{'runtime': 39},1.8949246400047055e-05,5.608764171600342,0,auto,True,False,9,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
23,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.81161689758301,1.0,1725119671.4624078,{'runtime': 39},1.8949246400047055e-05,5.611268043518066,0,auto,True,False,8,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
24,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.97821545600891,1.0,1725119621.2821484,{'runtime': 39},1.8949246400047055e-05,5.60500955581665,0,auto,True,False,7,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
25,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.63777256011963,1.0,1725119570.466719,{'runtime': 39},1.8949246400047055e-05,5.608764171600342,0,auto,True,False,6,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
26,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.32021760940552,1.0,1725119519.8656466,{'runtime': 38},1.8949246400047055e-05,5.606260776519775,0,auto,True,False,5,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
27,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.997623682022095,1.0,1725119470.2264607,{'runtime': 39},1.8949246400047055e-05,5.610015869140625,0,auto,True,False,4,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
28,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,40.36316466331482,1.0,1725119420.180441,{'runtime': 39},1.8949246400047055e-05,5.607512474060059,0,auto,True,False,3,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
29,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.88601756095886,1.0,1725119369.3379655,{'runtime': 39},1.8949246400047055e-05,5.606260776519775,0,auto,True,False,2,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
30,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,40.51229786872864,1.0,1725119319.674074,{'runtime': 40},1.8949246400047055e-05,5.607512474060059,0,auto,True,False,1,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
31,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.72199606895447,1.0,1725119268.587181,{'runtime': 39},1.8949246400047055e-05,5.60500955581665,0,auto,True,False,0,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.84375,False,False,False,1.8949246400047055e-05
32,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.617621183395386,1.0,1725119218.1279542,{'runtime': 39},2.6798281255696098e-05,5.606260776519775,0,auto,True,False,31,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
33,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.90285325050354,1.0,1725119168.0856972,{'runtime': 39},2.6798281255696098e-05,5.606260776519775,0,auto,True,False,30,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
34,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,40.53788447380066,1.0,1725119118.2128534,{'runtime': 40},2.6798281255696098e-05,5.610015869140625,0,auto,True,False,29,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
35,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,42.30874061584473,1.0,1725119067.6147137,{'runtime': 41},2.6798281255696098e-05,5.608764171600342,0,auto,True,False,28,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
36,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.56679606437683,1.0,1725119014.547763,{'runtime': 39},2.6798281255696098e-05,5.606260776519775,0,auto,True,False,27,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
37,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,42.28981399536133,1.0,1725118964.779507,{'runtime': 39},2.6798281255696098e-05,5.608764171600342,0,auto,True,False,26,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
38,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.78336310386658,1.0,1725118911.8638222,{'runtime': 39},2.6798281255696098e-05,5.60500955581665,0,auto,True,False,25,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
39,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,40.28033375740051,1.0,1725118861.6779408,{'runtime': 39},2.6798281255696098e-05,5.608764171600342,0,auto,True,False,24,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
40,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,40.54021883010864,1.0,1725118811.627163,{'runtime': 40},2.6798281255696098e-05,5.607512474060059,0,auto,True,False,23,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
41,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.69839143753052,1.0,1725118760.3921094,{'runtime': 39},2.6798281255696098e-05,5.610015869140625,0,auto,True,False,22,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
42,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.31807589530945,1.0,1725118710.7232718,{'runtime': 38},2.6798281255696098e-05,5.608764171600342,0,auto,True,False,21,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
43,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.677631855010986,1.0,1725118660.7804728,{'runtime': 39},2.6798281255696098e-05,5.611268043518066,0,auto,True,False,20,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
44,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.63224720954895,1.0,1725118610.3475173,{'runtime': 39},2.6798281255696098e-05,5.610015869140625,0,auto,True,False,19,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
45,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,41.37961626052856,1.0,1725118561.7670162,{'runtime': 40},2.6798281255696098e-05,5.606260776519775,0,auto,True,False,18,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
46,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,40.197288036346436,1.0,1725118510.278983,{'runtime': 39},2.6798281255696098e-05,5.602507591247559,0,auto,True,False,17,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
47,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.97899866104126,1.0,1725118459.7362926,{'runtime': 39},2.6798281255696098e-05,5.60500955581665,0,auto,True,False,16,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
48,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.29091238975525,1.0,1725118408.654385,{'runtime': 38},2.6798281255696098e-05,5.60500955581665,0,auto,True,False,15,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
49,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,40.26320695877075,1.0,1725118359.275218,{'runtime': 39},2.6798281255696098e-05,5.606260776519775,0,auto,True,False,14,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
50,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,41.231889486312866,1.0,1725118308.9261184,{'runtime': 40},2.6798281255696098e-05,5.608764171600342,0,auto,True,False,13,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
51,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.472729206085205,1.0,1725118255.716792,{'runtime': 38},2.6798281255696098e-05,5.608764171600342,0,auto,True,False,12,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
52,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,40.007285356521606,1.0,1725118205.6431825,{'runtime': 39},2.6798281255696098e-05,5.607512474060059,0,auto,True,False,11,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
53,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,40.02154231071472,1.0,1725118155.3086152,{'runtime': 39},2.6798281255696098e-05,5.606260776519775,0,auto,True,False,10,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
54,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.98278546333313,1.0,1725118104.9757614,{'runtime': 39},2.6798281255696098e-05,5.60500955581665,0,auto,True,False,9,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
55,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.54750394821167,1.0,1725118054.1182458,{'runtime': 39},2.6798281255696098e-05,5.608764171600342,0,auto,True,False,8,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
56,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,42.79211640357971,1.0,1725118003.7503483,{'runtime': 39},2.6798281255696098e-05,5.607512474060059,0,auto,True,False,7,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
57,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.52469849586487,1.0,1725117950.2306404,{'runtime': 39},2.6798281255696098e-05,5.607512474060059,0,auto,True,False,6,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
58,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,41.26534342765808,1.0,1725117899.6192524,{'runtime': 40},2.6798281255696098e-05,5.607512474060059,0,auto,True,False,5,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
59,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.701995849609375,1.0,1725117847.730068,{'runtime': 39},2.6798281255696098e-05,5.610015869140625,0,auto,True,False,4,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
60,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.12138485908508,1.0,1725117796.633014,{'runtime': 38},2.6798281255696098e-05,5.606260776519775,0,auto,True,False,3,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
61,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.769973278045654,1.0,1725117746.9344254,{'runtime': 39},2.6798281255696098e-05,5.606260776519775,0,auto,True,False,2,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
62,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,40.562105655670166,1.0,1725117696.2921176,{'runtime': 40},2.6798281255696098e-05,5.608764171600342,0,auto,True,False,1,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
63,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,40.295231342315674,1.0,1725117645.6962953,{'runtime': 39},2.6798281255696098e-05,5.606260776519775,0,auto,True,False,0,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.59375,False,False,False,2.6798281255696098e-05
64,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.90747117996216,1.0,1725117595.041093,{'runtime': 39},3.789849280009411e-05,5.608764171600342,0,auto,True,False,31,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.34375,False,False,False,3.789849280009411e-05
65,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.86020493507385,1.0,1725117543.587714,{'runtime': 39},3.789849280009411e-05,5.608764171600342,0,auto,True,False,30,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.34375,False,False,False,3.789849280009411e-05
66,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.31055212020874,1.0,1725117494.6243832,{'runtime': 38},3.789849280009411e-05,5.608764171600342,0,auto,True,False,29,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.34375,False,False,False,3.789849280009411e-05
67,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,40.20699167251587,1.0,1725117445.2431886,{'runtime': 39},3.789849280009411e-05,5.608764171600342,0,auto,True,False,28,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.34375,False,False,False,3.789849280009411e-05
68,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.36085247993469,1.0,1725117394.0715466,{'runtime': 38},3.789849280009411e-05,5.608764171600342,0,auto,True,False,27,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.34375,False,False,False,3.789849280009411e-05
69,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.529940128326416,1.0,1725117343.9343662,{'runtime': 39},3.789849280009411e-05,5.606260776519775,0,auto,True,False,26,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.34375,False,False,False,3.789849280009411e-05
70,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,40.16760301589966,1.0,1725117294.2471051,{'runtime': 39},3.789849280009411e-05,5.606260776519775,0,auto,True,False,25,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.34375,False,False,False,3.789849280009411e-05
71,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,40.262221336364746,1.0,1725117238.9813433,{'runtime': 39},3.789849280009411e-05,5.610015869140625,0,auto,True,False,24,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.34375,False,False,False,3.789849280009411e-05
72,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,40.19943952560425,1.0,1725117188.6350815,{'runtime': 39},3.789849280009411e-05,5.606260776519775,0,auto,True,False,23,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.34375,False,False,False,3.789849280009411e-05
73,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,40.32490158081055,1.0,1725117137.3893683,{'runtime': 39},3.789849280009411e-05,5.608764171600342,0,auto,True,False,22,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.34375,False,False,False,3.789849280009411e-05
74,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.78669285774231,1.0,1725117086.4682815,{'runtime': 39},3.789849280009411e-05,5.608764171600342,0,auto,True,False,21,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.34375,False,False,False,3.789849280009411e-05
75,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,40.28032302856445,1.0,1725117036.559468,{'runtime': 39},3.789849280009411e-05,5.606260776519775,0,auto,True,False,20,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.34375,False,False,False,3.789849280009411e-05
76,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.96393442153931,1.0,1725116985.888945,{'runtime': 39},3.789849280009411e-05,5.608764171600342,0,auto,True,False,19,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.34375,False,False,False,3.789849280009411e-05
77,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.86239218711853,1.0,1725116935.0997512,{'runtime': 39},3.789849280009411e-05,5.608764171600342,0,auto,True,False,18,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.34375,False,False,False,3.789849280009411e-05
78,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.859694719314575,1.0,1725116884.6930168,{'runtime': 39},3.789849280009411e-05,5.606260776519775,0,auto,True,False,17,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.34375,False,False,False,3.789849280009411e-05
79,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.85265898704529,1.0,1725116833.338036,{'runtime': 39},3.789849280009411e-05,5.608764171600342,0,auto,True,False,16,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.34375,False,False,False,3.789849280009411e-05
80,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,40.71868419647217,1.0,1725116783.8818371,{'runtime': 40},3.789849280009411e-05,5.603758811950684,0,auto,True,False,15,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.34375,False,False,False,3.789849280009411e-05
81,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.98024249076843,1.0,1725116728.7236135,{'runtime': 39},3.789849280009411e-05,5.610015869140625,0,auto,True,False,14,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.34375,False,False,False,3.789849280009411e-05
82,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.86003947257995,1.0,1725116677.9982076,{'runtime': 39},3.789849280009411e-05,5.608764171600342,0,auto,True,False,13,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.34375,False,False,False,3.789849280009411e-05
83,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.426661252975464,1.0,1725116626.8594303,{'runtime': 38},3.789849280009411e-05,5.607512474060059,0,auto,True,False,12,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.34375,False,False,False,3.789849280009411e-05
84,meta-llama/Meta-Llama-3.1-8B,a20438af41000230cb0969766a200b6d9bea881d,39.26906490325928,1.0,1725116576.33497,{'runtime': 38},3.789849280009411e-05,5.606260776519775,0,auto,True,False,11,meta-llama/Meta-Llama-3.1-8B,,8192,['wikitext2'],7.34375,False,False,False,3.789849280009411e-05
